Frame,LEFT_SHOULDER_to_LEFT_ELBOW_start_x,LEFT_SHOULDER_to_LEFT_ELBOW_start_y,LEFT_SHOULDER_to_LEFT_ELBOW_end_x,LEFT_SHOULDER_to_LEFT_ELBOW_end_y,LEFT_ELBOW_to_LEFT_WRIST_start_x,LEFT_ELBOW_to_LEFT_WRIST_start_y,LEFT_ELBOW_to_LEFT_WRIST_end_x,LEFT_ELBOW_to_LEFT_WRIST_end_y,RIGHT_SHOULDER_to_RIGHT_ELBOW_start_x,RIGHT_SHOULDER_to_RIGHT_ELBOW_start_y,RIGHT_SHOULDER_to_RIGHT_ELBOW_end_x,RIGHT_SHOULDER_to_RIGHT_ELBOW_end_y,RIGHT_ELBOW_to_RIGHT_WRIST_start_x,RIGHT_ELBOW_to_RIGHT_WRIST_start_y,RIGHT_ELBOW_to_RIGHT_WRIST_end_x,RIGHT_ELBOW_to_RIGHT_WRIST_end_y,LEFT_SHOULDER_to_RIGHT_SHOULDER_start_x,LEFT_SHOULDER_to_RIGHT_SHOULDER_start_y,LEFT_SHOULDER_to_RIGHT_SHOULDER_end_x,LEFT_SHOULDER_to_RIGHT_SHOULDER_end_y,LEFT_HIP_to_RIGHT_HIP_start_x,LEFT_HIP_to_RIGHT_HIP_start_y,LEFT_HIP_to_RIGHT_HIP_end_x,LEFT_HIP_to_RIGHT_HIP_end_y,LEFT_HIP_to_LEFT_KNEE_start_x,LEFT_HIP_to_LEFT_KNEE_start_y,LEFT_HIP_to_LEFT_KNEE_end_x,LEFT_HIP_to_LEFT_KNEE_end_y,LEFT_KNEE_to_LEFT_ANKLE_start_x,LEFT_KNEE_to_LEFT_ANKLE_start_y,LEFT_KNEE_to_LEFT_ANKLE_end_x,LEFT_KNEE_to_LEFT_ANKLE_end_y,RIGHT_HIP_to_RIGHT_KNEE_start_x,RIGHT_HIP_to_RIGHT_KNEE_start_y,RIGHT_HIP_to_RIGHT_KNEE_end_x,RIGHT_HIP_to_RIGHT_KNEE_end_y,RIGHT_KNEE_to_RIGHT_ANKLE_start_x,RIGHT_KNEE_to_RIGHT_ANKLE_start_y,RIGHT_KNEE_to_RIGHT_ANKLE_end_x,RIGHT_KNEE_to_RIGHT_ANKLE_end_y,LEFT_SHOULDER_to_LEFT_HIP_start_x,LEFT_SHOULDER_to_LEFT_HIP_start_y,LEFT_SHOULDER_to_LEFT_HIP_end_x,LEFT_SHOULDER_to_LEFT_HIP_end_y,RIGHT_SHOULDER_to_RIGHT_HIP_start_x,RIGHT_SHOULDER_to_RIGHT_HIP_start_y,RIGHT_SHOULDER_to_RIGHT_HIP_end_x,RIGHT_SHOULDER_to_RIGHT_HIP_end_y,LEFT_HIP_to_RIGHT_HIP_start_x,LEFT_HIP_to_RIGHT_HIP_start_y,LEFT_HIP_to_RIGHT_HIP_end_x,LEFT_HIP_to_RIGHT_HIP_end_y
906,68,371,14,386,14,386,37,374,137,356,197,316,197,316,190,308,68,371,137,356,55,510,102,508,55,510,54,644,54,644,39,772,102,508,135,633,135,633,127,756,68,371,55,510,137,356,102,508,55,510,102,508
907,73,371,17,386,17,386,37,374,135,355,196,314,196,314,194,308,73,371,135,355,59,512,102,510,59,512,58,643,58,643,43,770,102,510,128,634,128,634,116,756,73,371,59,512,135,355,102,510,59,512,102,510
908,72,371,16,387,16,387,37,373,135,355,196,315,196,315,192,307,72,371,135,355,58,512,103,510,58,512,57,644,57,644,39,772,103,510,129,635,129,635,117,760,72,371,58,512,135,355,103,510,58,512,103,510
909,72,370,16,387,16,387,37,373,135,355,198,313,198,313,192,306,72,370,135,355,60,513,104,512,60,513,60,644,60,644,46,772,104,512,118,639,118,639,102,769,72,370,60,513,135,355,104,512,60,513,104,512
910,71,370,16,387,16,387,37,373,135,354,198,312,198,312,192,306,71,370,135,354,60,513,104,511,60,513,59,644,59,644,44,772,104,511,121,639,121,639,109,767,71,370,60,513,135,354,104,511,60,513,104,511
911,71,369,16,387,16,387,37,373,132,353,198,312,198,312,192,306,71,369,132,353,64,513,104,511,64,513,68,643,68,643,68,773,104,511,101,639,101,639,78,778,71,369,64,513,132,353,104,511,64,513,104,511
912,75,368,16,386,16,386,35,372,130,352,195,311,195,311,192,306,75,368,130,352,71,513,101,511,71,513,96,643,96,643,91,775,101,511,84,640,84,640,51,779,75,368,71,513,130,352,101,511,71,513,101,511
913,75,368,17,387,17,387,35,372,130,351,190,312,190,312,191,306,75,368,130,351,70,514,101,511,70,514,86,649,86,649,76,775,101,511,93,640,93,640,67,779,75,368,70,514,130,351,101,511,70,514,101,511
914,74,367,18,386,18,386,35,373,130,351,190,311,190,311,191,306,74,367,130,351,70,514,101,511,70,514,81,646,81,646,70,775,101,511,95,640,95,640,66,779,74,367,70,514,130,351,101,511,70,514,101,511
915,77,367,18,386,18,386,35,373,129,350,190,311,190,311,190,306,77,367,129,350,73,515,101,512,73,515,82,651,82,651,84,776,101,512,99,646,99,646,72,779,77,367,73,515,129,350,101,512,73,515,101,512
916,77,367,18,386,18,386,35,373,128,350,186,313,186,313,190,306,77,367,128,350,74,516,101,512,74,516,80,653,80,653,78,774,101,512,97,645,97,645,76,778,77,367,74,516,128,350,101,512,74,516,101,512
917,76,367,18,385,18,385,35,373,128,350,181,315,181,315,191,306,76,367,128,350,75,516,101,512,75,516,88,653,88,653,103,774,101,512,86,645,86,645,65,777,76,367,75,516,128,350,101,512,75,516,101,512
918,76,367,18,386,18,386,35,374,128,350,178,317,178,317,193,306,76,367,128,350,74,516,102,512,74,516,83,650,83,650,82,774,102,512,90,644,90,644,86,777,76,367,74,516,128,350,102,512,74,516,102,512
919,76,367,18,386,18,386,35,374,128,350,176,318,176,318,194,306,76,367,128,350,75,516,103,512,75,516,84,652,84,652,95,774,103,512,93,648,93,648,83,777,76,367,75,516,128,350,103,512,75,516,103,512
920,76,367,17,386,17,386,35,374,128,350,178,307,178,307,194,306,76,367,128,350,75,516,105,512,75,516,83,652,83,652,89,773,105,512,103,645,103,645,91,777,76,367,75,516,128,350,105,512,75,516,105,512
921,76,367,15,386,15,386,35,374,129,350,178,310,178,310,194,306,76,367,129,350,78,516,104,512,78,516,96,647,96,647,110,773,104,512,94,644,94,644,58,776,76,367,78,516,129,350,104,512,78,516,104,512
922,76,367,16,386,16,386,35,374,128,350,175,313,175,313,194,306,76,367,128,350,81,516,102,511,81,516,110,646,110,646,119,774,102,511,80,644,80,644,48,776,76,367,81,516,128,350,102,511,81,516,102,511
923,75,367,16,385,16,385,36,374,128,350,176,300,176,300,194,306,75,367,128,350,80,515,103,511,80,515,102,645,102,645,109,779,103,511,85,644,85,644,58,781,75,367,80,515,128,350,103,511,80,515,103,511
924,75,367,16,384,16,384,36,374,128,350,176,297,176,297,194,306,75,367,128,350,80,515,103,510,80,515,100,652,100,652,106,781,103,510,88,644,88,644,62,783,75,367,80,515,128,350,103,510,80,515,103,510
925,75,367,16,384,16,384,36,373,128,350,174,309,174,309,194,306,75,367,128,350,79,515,102,510,79,515,101,649,101,649,109,782,102,510,84,644,84,644,56,783,75,367,79,515,128,350,102,510,79,515,102,510
926,75,367,15,384,15,384,36,373,128,350,172,314,172,314,194,306,75,367,128,350,79,514,102,509,79,514,100,648,100,648,109,782,102,509,83,644,83,644,55,782,75,367,79,514,128,350,102,509,79,514,102,509
927,75,366,15,384,15,384,36,372,128,349,172,310,172,310,194,306,75,366,128,349,78,514,103,509,78,514,99,647,99,647,107,783,103,509,84,644,84,644,56,782,75,366,78,514,128,349,103,509,78,514,103,509
928,75,366,15,384,15,384,35,372,128,349,172,309,172,309,193,306,75,366,128,349,78,514,103,509,78,514,98,646,98,646,106,783,103,509,85,644,85,644,57,781,75,366,78,514,128,349,103,509,78,514,103,509
929,75,365,15,384,15,384,35,372,128,349,172,307,172,307,193,306,75,365,128,349,76,514,103,509,76,514,93,646,93,646,106,783,103,509,86,644,86,644,60,782,75,365,76,514,128,349,103,509,76,514,103,509
930,75,365,13,384,13,384,35,371,129,349,173,307,173,307,192,307,75,365,129,349,74,514,103,509,74,514,89,645,89,645,105,783,103,509,86,644,86,644,63,782,75,365,74,514,129,349,103,509,74,514,103,509
931,75,365,13,384,13,384,35,371,129,349,173,306,173,306,192,307,75,365,129,349,75,514,103,509,75,514,93,645,93,645,106,783,103,509,84,643,84,643,59,780,75,365,75,514,129,349,103,509,75,514,103,509
932,75,365,13,384,13,384,35,371,129,349,173,312,173,312,192,307,75,365,129,349,76,514,102,509,76,514,96,644,96,644,107,783,102,509,83,643,83,643,53,779,75,365,76,514,129,349,102,509,76,514,102,509
933,74,365,13,383,13,383,35,371,129,349,177,307,177,307,192,307,74,365,129,349,77,514,101,509,77,514,96,644,96,644,107,783,101,509,83,643,83,643,54,777,74,365,77,514,129,349,101,509,77,514,101,509
934,74,365,12,383,12,383,35,371,129,349,179,305,179,305,192,307,74,365,129,349,74,514,103,509,74,514,85,644,85,644,93,779,103,509,91,643,91,643,75,778,74,365,74,514,129,349,103,509,74,514,103,509
935,74,365,13,383,13,383,35,370,129,349,178,312,178,312,192,307,74,365,129,349,74,514,103,509,74,514,85,644,85,644,93,779,103,509,89,643,89,643,74,778,74,365,74,514,129,349,103,509,74,514,103,509
936,74,365,13,383,13,383,35,369,129,349,179,305,179,305,192,307,74,365,129,349,74,514,103,509,74,514,85,644,85,644,94,779,103,509,89,643,89,643,70,776,74,365,74,514,129,349,103,509,74,514,103,509
937,74,365,14,383,14,383,36,369,129,349,176,313,176,313,192,307,74,365,129,349,76,514,102,509,76,514,91,644,91,644,98,779,102,509,87,643,87,643,58,775,74,365,76,514,129,349,102,509,76,514,102,509
938,74,365,15,382,15,382,36,369,128,349,173,316,173,316,192,307,74,365,128,349,78,524,99,509,78,524,101,644,101,644,111,779,99,509,76,643,76,643,52,775,74,365,78,524,128,349,99,509,78,524,99,509
939,78,366,15,381,15,381,36,369,125,349,171,318,171,318,192,307,78,366,125,349,82,528,96,509,82,528,113,644,113,644,121,779,96,509,71,643,71,643,45,774,78,366,82,528,125,349,96,509,82,528,96,509
940,76,366,15,380,15,380,37,369,125,349,172,318,172,318,192,307,76,366,125,349,82,529,96,509,82,529,109,644,109,644,118,779,96,509,71,642,71,642,47,774,76,366,82,529,125,349,96,509,82,529,96,509
941,75,366,15,380,15,380,37,369,125,349,172,318,172,318,192,307,75,366,125,349,81,529,96,509,81,529,109,644,109,644,117,780,96,509,70,642,70,642,45,774,75,366,81,529,125,349,96,509,81,529,96,509
942,74,366,16,380,16,380,37,369,125,349,172,318,172,318,192,307,74,366,125,349,81,529,96,509,81,529,108,644,108,644,116,782,96,509,69,642,69,642,44,774,74,366,81,529,125,349,96,509,81,529,96,509
943,80,366,17,380,17,380,34,369,123,349,170,318,170,318,192,307,80,366,123,349,89,521,90,509,89,521,119,644,119,644,122,780,90,509,67,642,67,642,43,773,80,366,89,521,123,349,90,509,89,521,90,509
944,81,366,18,380,18,380,34,369,122,349,169,318,169,318,192,307,81,366,122,349,88,524,90,509,88,524,120,644,120,644,124,779,90,509,66,642,66,642,43,773,81,366,88,524,122,349,90,509,88,524,90,509
945,81,366,17,380,17,380,34,369,123,349,169,318,169,318,192,307,81,366,123,349,86,526,90,509,86,526,120,644,120,644,124,779,90,509,67,642,67,642,43,773,81,366,86,526,123,349,90,509,86,526,90,509
946,78,366,17,380,17,380,34,369,124,349,169,318,169,318,193,307,78,366,124,349,85,520,92,510,85,520,114,644,114,644,119,780,92,510,68,642,68,642,44,773,78,366,85,520,124,349,92,510,85,520,92,510
947,76,365,16,380,16,380,34,368,125,349,168,318,168,318,193,307,76,365,125,349,77,516,94,510,77,516,95,643,95,643,109,780,94,510,84,648,84,648,61,775,76,365,77,516,125,349,94,510,77,516,94,510
948,75,365,16,380,16,380,35,367,125,348,167,318,167,318,193,307,75,365,125,348,74,515,96,510,74,515,92,643,92,643,107,780,96,510,87,649,87,649,64,775,75,365,74,515,125,348,96,510,74,515,96,510
949,74,365,16,380,16,380,35,367,125,348,166,319,166,319,193,307,74,365,125,348,72,519,96,509,72,519,95,642,95,642,107,779,96,509,86,645,86,645,63,776,74,365,72,519,125,348,96,509,72,519,96,509
950,74,365,16,380,16,380,36,367,126,348,166,319,166,319,193,307,74,365,126,348,71,516,96,509,71,516,93,642,93,642,105,780,96,509,86,644,86,644,63,777,74,365,71,516,126,348,96,509,71,516,96,509
951,70,364,13,380,13,380,36,367,126,348,170,307,170,307,193,308,70,364,126,348,69,515,97,509,69,515,87,642,87,642,94,780,97,509,93,650,93,650,74,779,70,364,69,515,126,348,97,509,69,515,97,509
952,70,364,12,380,12,380,36,368,126,348,171,304,171,304,193,309,70,364,126,348,68,514,97,509,68,514,87,642,87,642,94,780,97,509,93,652,93,652,74,780,70,364,68,514,126,348,97,509,68,514,97,509
953,70,364,12,381,12,381,36,369,126,348,171,312,171,312,193,309,70,364,126,348,67,520,96,509,67,520,87,642,87,642,94,779,96,509,93,652,93,652,74,780,70,364,67,520,126,348,96,509,67,520,96,509
954,70,364,12,381,12,381,34,369,126,349,171,315,171,315,193,309,70,364,126,349,68,516,96,509,68,516,86,642,86,642,94,778,96,509,93,651,93,651,75,780,70,364,68,516,126,349,96,509,68,516,96,509
955,71,364,16,382,16,382,34,370,125,350,171,317,171,317,194,309,71,364,125,350,68,521,93,509,68,521,98,641,98,641,100,777,93,509,90,644,90,644,70,779,71,364,68,521,125,350,93,509,68,521,93,509
956,71,364,18,382,18,382,33,371,125,350,168,311,168,311,194,309,71,364,125,350,69,523,92,509,69,523,102,640,102,640,102,776,92,509,89,641,89,641,56,776,71,364,69,523,125,350,92,509,69,523,92,509
957,72,365,18,382,18,382,32,369,126,351,172,314,172,314,194,309,72,365,126,351,68,524,92,509,68,524,93,640,93,640,102,776,92,509,89,639,89,639,60,776,72,365,68,524,126,351,92,509,68,524,92,509
958,73,365,18,382,18,382,31,369,126,351,172,317,172,317,194,310,73,365,126,351,68,525,92,509,68,525,96,640,96,640,101,774,92,509,89,639,89,639,68,775,73,365,68,525,126,351,92,509,68,525,92,509
959,73,365,18,382,18,382,30,370,126,351,172,319,172,319,193,312,73,365,126,351,65,525,92,509,65,525,88,640,88,640,94,770,92,509,96,638,96,638,82,772,73,365,65,525,126,351,92,509,65,525,92,509
960,73,365,17,382,17,382,30,373,126,351,172,321,172,321,194,311,73,365,126,351,64,519,94,509,64,519,71,641,71,641,62,770,94,509,105,638,105,638,98,772,73,365,64,519,126,351,94,509,64,519,94,509
961,70,366,14,383,14,383,30,374,126,351,172,321,172,321,193,312,70,366,126,351,60,517,94,509,60,517,66,642,66,642,51,770,94,509,116,638,116,638,113,772,70,366,60,517,126,351,94,509,60,517,94,509
962,71,366,14,383,14,383,30,375,126,351,172,321,172,321,192,312,71,366,126,351,60,516,94,509,60,516,67,642,67,642,54,771,94,509,118,638,118,638,108,772,71,366,60,516,126,351,94,509,60,516,94,509
963,71,367,18,384,18,384,30,375,126,351,172,321,172,321,192,313,71,367,126,351,61,516,93,509,61,516,68,642,68,642,56,771,93,509,113,638,113,638,100,771,71,367,61,516,126,351,93,509,61,516,93,509
964,72,368,20,385,20,385,30,375,125,351,173,321,173,321,192,313,72,368,125,351,61,515,92,509,61,515,71,642,71,642,62,771,92,509,110,638,110,638,98,773,72,368,61,515,125,351,92,509,61,515,92,509
965,72,370,22,386,22,386,32,376,125,351,171,325,171,325,192,313,72,370,125,351,61,515,91,509,61,515,73,642,73,642,62,771,91,509,114,638,114,638,100,773,72,370,61,515,125,351,91,509,61,515,91,509
966,72,370,22,387,22,387,31,376,125,351,172,325,172,325,192,313,72,370,125,351,61,521,91,509,61,521,73,642,73,642,67,771,91,509,113,638,113,638,99,771,72,370,61,521,125,351,91,509,61,521,91,509
967,72,370,19,387,19,387,32,377,125,351,174,324,174,324,192,312,72,370,125,351,58,518,93,509,58,518,63,642,63,642,50,771,93,509,124,637,124,637,129,771,72,370,58,518,125,351,93,509,58,518,93,509
968,71,370,17,387,17,387,33,378,125,351,175,323,175,323,193,312,71,370,125,351,57,517,93,509,57,517,65,642,65,642,48,772,93,509,124,637,124,637,129,772,71,370,57,517,125,351,93,509,57,517,93,509
969,71,370,17,387,17,387,32,378,125,351,175,323,175,323,193,312,71,370,125,351,56,522,93,509,56,522,67,643,67,643,51,773,93,509,123,637,123,637,127,775,71,370,56,522,125,351,93,509,56,522,93,509
970,71,370,17,387,17,387,31,378,124,351,175,323,175,323,193,312,71,370,124,351,57,519,92,509,57,519,67,643,67,643,51,773,92,509,122,637,122,637,127,778,71,370,57,519,124,351,92,509,57,519,92,509
971,71,372,21,391,21,391,34,389,124,352,171,326,171,326,192,313,71,372,124,352,57,518,91,509,57,518,67,643,67,643,48,774,91,509,124,637,124,637,127,780,71,372,57,518,124,352,91,509,57,518,91,509
972,70,372,22,391,22,391,34,382,124,352,169,327,169,327,192,314,70,372,124,352,57,517,90,509,57,517,67,643,67,643,50,775,90,509,124,638,124,638,125,781,70,372,57,517,124,352,90,509,57,517,90,509
973,67,372,24,391,24,391,37,379,124,352,173,326,173,326,191,314,67,372,124,352,55,517,91,509,55,517,63,645,63,645,46,776,91,509,129,638,129,638,131,781,67,372,55,517,124,352,91,509,55,517,91,509
974,67,372,23,388,23,388,36,377,124,352,176,324,176,324,191,314,67,372,124,352,55,516,91,509,55,516,62,645,62,645,45,776,91,509,130,638,130,638,132,783,67,372,55,516,124,352,91,509,55,516,91,509
975,67,372,23,388,23,388,36,377,124,352,176,324,176,324,191,315,67,372,124,352,54,516,91,510,54,516,61,645,61,645,41,776,91,510,132,638,132,638,132,784,67,372,54,516,124,352,91,510,54,516,91,510
976,68,373,23,388,23,388,36,377,124,353,176,324,176,324,191,315,68,373,124,353,54,516,91,510,54,516,62,645,62,645,42,776,91,510,131,638,131,638,132,784,68,373,54,516,124,353,91,510,54,516,91,510
977,65,374,22,392,22,392,35,377,124,354,158,338,158,338,191,317,65,374,124,354,54,515,91,510,54,515,62,645,62,645,40,776,91,510,136,638,136,638,133,785,65,374,54,515,124,354,91,510,54,515,91,510
978,65,374,22,394,22,394,33,377,121,356,151,345,151,345,191,318,65,374,121,356,54,515,90,510,54,515,62,645,62,645,41,776,90,510,134,638,134,638,133,785,65,374,54,515,121,356,90,510,54,515,90,510
979,66,374,21,394,21,394,33,377,121,357,156,341,156,341,191,318,66,374,121,357,54,515,90,510,54,515,62,646,62,646,40,776,90,510,133,638,133,638,133,785,66,374,54,515,121,357,90,510,54,515,90,510
980,66,374,21,394,21,394,33,377,122,357,158,339,158,339,191,319,66,374,122,357,54,516,90,511,54,516,62,646,62,646,39,776,90,511,133,638,133,638,133,785,66,374,54,516,122,357,90,511,54,516,90,511
981,68,374,21,393,21,393,37,379,122,358,162,337,162,337,191,319,68,374,122,358,52,516,91,511,52,516,62,646,62,646,38,776,91,511,138,638,138,638,133,785,68,374,52,516,122,358,91,511,52,516,91,511
982,69,375,25,394,25,394,37,379,122,359,162,339,162,339,191,320,69,375,122,359,52,516,91,511,52,516,62,646,62,646,38,776,91,511,138,638,138,638,133,785,69,375,52,516,122,359,91,511,52,516,91,511
983,68,375,23,394,23,394,37,379,122,360,162,340,162,340,191,320,68,375,122,360,49,516,91,511,49,516,60,647,60,647,37,776,91,511,141,638,141,638,138,784,68,375,49,516,122,360,91,511,49,516,91,511
984,67,375,19,394,19,394,37,380,122,360,166,339,166,339,191,321,67,375,122,360,48,517,92,512,48,517,59,647,59,647,37,776,92,512,142,637,142,637,138,783,67,375,48,517,122,360,92,512,48,517,92,512
985,64,376,20,410,20,410,41,454,122,361,166,339,166,339,189,323,64,376,122,361,45,517,92,512,45,517,59,648,59,648,36,776,92,512,144,637,144,637,140,781,64,376,45,517,122,361,92,512,45,517,92,512
986,61,376,17,408,17,408,41,398,124,361,166,339,166,339,189,323,61,376,124,361,44,518,92,513,44,518,58,648,58,648,36,776,92,513,144,636,144,636,140,774,61,376,44,518,124,361,92,513,44,518,92,513
987,60,377,15,403,15,403,40,380,125,361,165,341,165,341,187,324,60,377,125,361,43,519,92,513,43,519,57,648,57,648,35,776,92,513,145,636,145,636,139,775,60,377,43,519,125,361,92,513,43,519,92,513
988,60,378,17,402,17,402,40,376,125,361,163,341,163,341,187,324,60,378,125,361,44,519,92,513,44,519,57,648,57,648,34,775,92,513,145,636,145,636,139,775,60,378,44,519,125,361,92,513,44,519,92,513
989,62,379,19,406,19,406,42,383,125,362,163,342,163,342,188,325,62,379,125,362,44,519,92,514,44,519,57,648,57,648,34,775,92,514,146,636,146,636,139,775,62,379,44,519,125,362,92,514,44,519,92,514
990,60,379,17,401,17,401,41,379,127,362,164,342,164,342,188,325,60,379,127,362,43,519,93,514,43,519,56,648,56,648,33,775,93,514,147,636,147,636,139,776,60,379,43,519,127,362,93,514,43,519,93,514
991,61,380,17,400,17,400,41,378,129,363,170,342,170,342,188,325,61,380,129,363,42,519,93,515,42,519,55,648,55,648,32,774,93,515,148,636,148,636,139,774,61,380,42,519,129,363,93,515,42,519,93,515
992,61,381,19,400,19,400,41,378,128,363,170,342,170,342,188,325,61,381,128,363,42,519,93,515,42,519,55,648,55,648,31,774,93,515,148,636,148,636,139,774,61,381,42,519,128,363,93,515,42,519,93,515
993,61,382,20,400,20,400,41,379,130,363,170,342,170,342,187,327,61,382,130,363,42,520,94,517,42,520,55,648,55,648,30,773,94,517,149,636,149,636,139,775,61,382,42,520,130,363,94,517,42,520,94,517
994,61,382,20,407,20,407,47,403,129,363,170,342,170,342,187,327,61,382,129,363,41,520,94,517,41,520,54,648,54,648,30,773,94,517,149,636,149,636,139,775,61,382,41,520,129,363,94,517,41,520,94,517
995,60,383,12,402,12,402,39,389,131,364,176,340,176,340,183,329,60,383,131,364,41,521,94,518,41,521,54,648,54,648,30,773,94,518,150,635,150,635,138,771,60,383,41,521,131,364,94,518,41,521,94,518
996,60,384,13,402,13,402,39,388,131,364,175,340,175,340,182,329,60,384,131,364,41,521,95,518,41,521,53,648,53,648,29,773,95,518,150,635,150,635,138,769,60,384,41,521,131,364,95,518,41,521,95,518
997,59,384,10,398,10,398,36,384,132,366,182,337,182,337,179,330,59,384,132,366,40,521,96,519,40,521,53,648,53,648,29,772,96,519,151,635,151,635,138,766,59,384,40,521,132,366,96,519,40,521,96,519
998,59,384,9,395,9,395,35,381,133,366,183,337,183,337,179,331,59,384,133,366,40,521,97,519,40,521,53,648,53,648,29,772,97,519,151,635,151,635,139,764,59,384,40,521,133,366,97,519,40,521,97,519
999,59,384,6,395,6,395,35,382,134,368,182,337,182,337,180,331,59,384,134,368,39,521,97,521,39,521,53,648,53,648,29,772,97,521,151,636,151,636,139,763,59,384,39,521,134,368,97,521,39,521,97,521
1000,59,384,6,395,6,395,35,381,135,369,186,335,186,335,178,331,59,384,135,369,38,522,97,521,38,522,53,648,53,648,28,772,97,521,152,636,152,636,140,763,59,384,38,522,135,369,97,521,38,522,97,521
1001,59,383,7,396,7,396,35,382,136,370,185,337,185,337,180,332,59,383,136,370,38,522,98,522,38,522,53,648,53,648,28,772,98,522,153,636,153,636,140,763,59,383,38,522,136,370,98,522,38,522,98,522
1002,59,384,7,396,7,396,35,382,136,371,186,336,186,336,179,332,59,384,136,371,38,522,98,522,38,522,52,648,52,648,28,772,98,522,153,636,153,636,140,764,59,384,38,522,136,371,98,522,38,522,98,522
1003,59,383,5,400,5,400,34,384,136,371,184,339,184,339,181,333,59,383,136,371,37,523,97,522,37,523,52,649,52,649,29,772,97,522,154,637,154,637,140,764,59,383,37,523,136,371,97,522,37,523,97,522
1004,59,384,5,399,5,399,34,384,136,372,185,339,185,339,180,333,59,384,136,372,37,523,97,523,37,523,52,649,52,649,29,772,97,523,155,637,155,637,140,763,59,384,37,523,136,372,97,523,37,523,97,523
1005,60,383,4,402,4,402,34,385,137,373,185,341,185,341,182,334,60,383,137,373,37,524,97,524,37,524,52,650,52,650,29,772,97,524,155,637,155,637,140,761,60,383,37,524,137,373,97,524,37,524,97,524
1006,60,384,4,402,4,402,34,384,137,373,184,341,184,341,181,334,60,384,137,373,36,524,97,524,36,524,52,650,52,650,29,773,97,524,156,636,156,636,140,760,60,384,36,524,137,373,97,524,36,524,97,524
1007,60,384,4,404,4,404,33,385,138,374,184,342,184,342,182,335,60,384,138,374,35,526,97,526,35,526,52,651,52,651,30,773,97,526,157,636,157,636,140,760,60,384,35,526,138,374,97,526,35,526,97,526
1008,60,385,4,404,4,404,31,384,137,375,184,344,184,344,182,336,60,385,137,375,35,526,97,526,35,526,52,652,52,652,29,774,97,526,157,636,157,636,141,760,60,385,35,526,137,375,97,526,35,526,97,526
1009,60,389,5,405,5,405,32,385,137,377,183,346,183,346,182,336,60,389,137,377,35,527,97,526,35,527,52,653,52,653,29,774,97,526,158,636,158,636,141,760,60,389,35,527,137,377,97,526,35,527,97,526
1010,60,391,9,403,9,403,33,384,137,377,183,346,183,346,182,337,60,391,137,377,35,528,97,526,35,528,52,653,52,653,30,774,97,526,158,636,158,636,141,760,60,391,35,528,137,377,97,526,35,528,97,526
1011,60,395,17,404,17,404,34,385,136,378,183,349,183,349,183,339,60,395,136,378,35,528,97,526,35,528,52,654,52,654,30,774,97,526,158,637,158,637,140,760,60,395,35,528,136,378,97,526,35,528,97,526
1012,60,396,16,402,16,402,34,385,136,379,183,349,183,349,182,339,60,396,136,379,35,528,97,526,35,528,52,655,52,655,30,776,97,526,158,637,158,637,140,759,60,396,35,528,136,379,97,526,35,528,97,526
1013,60,397,16,401,16,401,34,385,136,379,184,349,184,349,182,340,60,397,136,379,34,530,96,526,34,530,52,655,52,655,30,776,96,526,159,637,159,637,142,756,60,397,34,530,136,379,96,526,34,530,96,526
1014,60,398,19,402,19,402,34,385,136,380,184,351,184,351,182,341,60,398,136,380,34,530,96,527,34,530,52,656,52,656,30,776,96,527,159,637,159,637,142,758,60,398,34,530,136,380,96,527,34,530,96,527
1015,60,399,19,403,19,403,35,385,136,380,184,352,184,352,183,343,60,399,136,380,33,530,96,527,33,530,53,656,53,656,30,776,96,527,160,638,160,638,142,760,60,399,33,530,136,380,96,527,33,530,96,527
1016,59,400,18,404,18,404,35,387,136,381,184,352,184,352,183,344,59,400,136,381,33,530,96,527,33,530,53,656,53,656,30,776,96,527,160,638,160,638,142,762,59,400,33,530,136,381,96,527,33,530,96,527
1017,59,401,18,425,18,425,32,460,134,381,165,353,165,353,188,346,59,401,134,381,33,530,95,526,33,530,53,656,53,656,30,776,95,526,161,639,161,639,141,766,59,401,33,530,134,381,95,526,33,530,95,526
